Age,Estimated Income,Credit Card Balance,Bank Loans,Superannuation Savings,Saving Accounts,Properties Owned,Default_Risk,Debt_to_Income_Ratio,Savings_to_Debt_Ratio
17,104864.61,599.05,574790.58,20844.88,163979.58,1,0,5.48697630210993,0.321215623549518
81,82714.71,3829.7,160324.63,7845.3,287978.76,1,0,1.9845844832194903,1.8020984149585637
19,215132.18,2355.22,1167192.46,53135.67,125341.14,1,1,5.436414394164555,0.1526031477372964
21,96507.57,1005.66,534302.56,40549.12,530522.89,0,0,5.5468003183584464,1.0668077228335426
28,73244.43,212.0,572480.11,24085.8,535644.88,3,0,7.818916878730574,0.9773658356043432
63,174094.66,4948.11,1014281.04,23217.14,283939.21,2,0,5.854453835631719,0.30136113026091316
48,25752.16,1050.0,160025.32,19591.2,60830.9,0,0,6.254827556212761,0.4992794719919104
25,391452.51,7426.32,1705090.3875000002,38522.84,326126.84,3,1,4.37477513555859,0.21293191796091251
34,84116.11,2470.82,75179.01,14898.87,249117.78,3,0,0.9231267351759371,3.400049297605705
83,65659.83,875.84,600506.37,40530.56,164289.73,0,0,9.159058285712893,0.3405819893109421
28,74280.15,2928.39,50051.62,28989.03,73656.6,0,0,0.7132458671663965,1.937404175571587
49,43305.87,2620.13,263693.78,17371.53,125427.14,0,0,6.149603044575713,0.5362023102649415
21,264000.64,3460.61,1428395.53,28646.4,0.0,2,0,5.423684351674299,0.02000646517012165
34,83258.97,228.82,524549.75,17045.34,101664.11,1,0,6.302967355949755,0.22620821538460426
44,175867.55,3466.69,305921.92,22703.14,98362.38,2,0,1.759213737838504,0.3913044138747905
63,40137.56,411.81,173313.54,22634.5,143760.17,2,0,4.328248902025933,0.9577975361826229
84,463124.74,643.8,560115.57,7630.77,676745.8987499999,3,1,1.2108171331982827,1.2204440708782611
31,88949.54,4221.28,346791.76,27995.1,361322.4,1,0,3.946204106283181,1.1091223017745955
70,157704.75,3820.5,302979.15,24987.6,76036.38,0,1,1.9454052588777448,0.329282157648623
32,432677.4,6432.44,547731.64,60611.94,79108.5,0,1,1.280778889768682,0.2521278316562278
55,93157.5,2345.0,86419.08,39555.54,61526.64,2,0,0.952838794514666,1.138760647768244
81,21193.44,957.66,376712.38,20000.0,21923.91,1,0,17.820138684423103,0.11100641976678965
46,98188.95,3809.26,295355.3,25787.58,130297.47,3,0,3.04682512645262,0.5217346876425214
84,146247.26,821.63,746732.91,5915.58,75306.78,2,0,5.111579799854028,0.10865060273648697
42,267723.99,7280.66,470702.79,31469.9,436704.18,0,1,1.7853590557947383,0.979475545700284
56,168060.94,9451.63625,1705090.3875000002,18416.95,676745.8987499999,1,1,10.201906664035082,0.4054508047453713
55,256280.35,2217.21,1661220.21,32313.96,397936.56,0,0,6.490694350932484,0.2586513061301061
67,123468.29,1819.0,412041.52,19172.34,11243.67,1,0,3.3519579804660777,0.07349320613329792
19,119228.81,7809.54,1252648.25,53847.0,239267.28,1,1,10.57175518232548,0.23254570663115454
18,167784.43,2520.93,1611814.48,9279.14,255735.99,1,1,9.6214851997888,0.16416350914119568
17,75219.81,3300.49,795305.3,7047.04,249553.76,3,1,10.616961010669929,0.32131056636771144
27,362707.7,320.02,1309449.69,33908.94,58717.31,0,1,3.6110887913325245,0.07071943912992222
60,205453.17,7043.17,976071.04,26306.21,137539.66,2,1,4.785101198487227,0.16665988719674063
83,237293.14,6009.36,248078.88,38780.7,250915.71,1,0,1.0707778572949895,1.1401364733115027
41,481365.87,402.36,1188446.55,27454.53,169617.4,0,1,2.4697407608063284,0.16576687127814138
80,19083.61,134.35,98574.23,17983.68,30468.72,1,0,5.172427019835346,0.4908581315005089
28,290195.51,1423.08,509327.84,43594.88,108849.22,2,0,1.760023509667672,0.2984699499514363
23,35664.83,613.55,58257.91,3723.72,252054.81,3,0,1.6506866848937736,4.344621067303795
17,355808.19,824.02,516292.58,51314.9,421098.57,1,1,1.4533577768403814,0.913551327589701
24,62120.6,396.49,72333.82,21625.39,58711.74,1,0,1.1707921365859315,1.104574219823622
50,61674.8,5864.2,193193.54,40720.32,165883.95,0,0,3.2275376653025223,1.037906047230079
65,152758.55,6555.08,1246385.77,6696.93,467720.86,2,1,8.202099653341827,0.3786431030298812
63,157986.73,3711.21,119599.9,37394.24,262839.44,2,0,0.7805156167229994,2.4347461088777087
73,90161.29,538.93,197642.69,17818.09,55322.07,3,0,2.1980787985619994,0.36905436006446984
40,114141.01,478.38,1705090.3875000002,60781.56,186717.87,3,1,14.94264653431751,0.14511246312883533
43,133962.18,6.98,535746.73,9026.14,501157.39,0,0,3.999290769977019,0.952270732253572
27,387252.7,1020.36,674467.88,58563.49,174113.53,1,1,1.7443086646006598,0.3444570338381704
24,111258.89,1525.56,35610.83,17480.96,31449.43,0,0,0.3337835745080685,1.317550587157579
63,101574.37,368.13,109020.32,11630.52,40738.73,3,0,1.0769296427829187,0.47874132286065973
22,129276.66,3221.45,763880.47,28334.7,293291.21,0,0,5.933800579315709,0.41927347897463363
27,91768.18,505.08,804999.14,26449.56,15435.38,3,0,8.777598291695444,0.05199834707464714
20,308772.02,6579.62,745186.6,64428.52,538822.32,0,1,2.434696706003348,0.8024436606852849
34,106018.18,6850.31,1009636.94,30085.36,274757.33,1,1,9.587857950400583,0.29989789847546194
41,117804.72,979.73,124861.89,36002.98,518244.24,0,0,1.0682222240331287,4.404288626540039
58,138815.82,1521.0,464660.43,21428.55,676745.8987499999,1,0,3.3582730700290497,1.49764213282341
32,70589.93,1267.17,425702.48,24394.83,26633.87,1,0,6.048591491732603,0.11951336701948952
48,148218.47,3299.81,392489.26,39699.52,199727.69,2,0,2.6703087003934125,0.6049348585223474
75,75632.92,762.54,68557.51,14030.64,282233.9,1,0,0.9165327743527553,4.273803411806372
19,133697.25,5232.4,725007.11,23513.4,212728.53,3,0,5.461888782304797,0.32351249590357567
36,481365.87,4984.56,933423.72,27744.44,292471.9,2,1,1.9494699115248866,0.3412331344378862
41,86774.9,2743.44,398704.82,18332.48,76245.77,2,0,4.626317748565542,0.23559203970135603
27,126222.11,2330.5,277444.69,35815.5,367673.36,0,0,2.216530764697247,1.4421844117614153
42,275122.64,2128.73,655645.84,31249.41,158013.41,2,0,2.3908412989930596,0.28773160426131367
77,136604.24,6524.49,672596.59,48135.06,676745.8987499999,0,1,4.971449495271889,1.067379459595836
22,162026.28,5472.43,939667.17,45881.16,231479.16,1,1,5.833248779148667,0.29345932234844213
65,177192.75,5375.23,1705090.3875000002,38444.4,188649.19,3,0,9.653135455598495,0.13276704010272797
69,206725.55,3162.54,266597.67,32434.16,87160.05,1,1,1.3049195418756896,0.44333360604365624
70,150499.78,3702.43,235855.22,13605.3,122280.72,1,0,1.5917475095312432,0.5672348712935225
41,29624.93,1362.11,122207.29,2992.12,12700.57,1,0,4.171128843173638,0.12699392411127583
27,296513.35,6121.1,1272299.65,6427.36,0.0,1,0,4.311511606475729,0.005027574038066859
78,294401.25,5760.92,1008739.02,17782.4,115946.07,1,0,3.4459770126655376,0.13181699959785154
37,22120.81,2942.45,620598.3,13692.28,396217.14,2,0,28.187970964896852,0.6573888917622598
41,372350.09,7998.83,250994.47,61300.8,379901.32,0,1,0.6955639516563564,1.7035205794104349
71,481365.87,9451.63625,568505.21,69891.1875,333264.03,0,1,1.2006602093538536,0.6975512489636004
42,143704.18,2077.15,876345.25,22279.95,206173.93,0,1,6.1127129356988785,0.26007262556985616
78,93560.2,1875.3,462439.67,9736.3,113862.66,3,0,4.962740246386818,0.2661957976590812
68,89107.57,4900.23,447081.69,49996.64,676745.8987499999,3,1,5.072317873778849,1.607898233742992
44,74607.51,4016.6,470549.51,22878.68,250145.81,3,0,6.360835658501403,0.5753127097240262
49,77904.11,3863.74,182644.08,33876.06,124644.23,0,1,2.3940690677295455,0.8499345500121657
21,123963.05,158.32,440826.57,43109.22,77124.42,2,0,3.55738980284851,0.2726473629349002
20,81361.42,2307.75,241077.45,21465.02,169395.09,3,0,2.9914079670684215,0.7841862439201565
31,148433.6,3147.68,194129.04,30624.0,152164.77,3,0,1.329057032908991,0.926555568464599
20,292133.53,4422.5,965371.1,31322.83,38636.38,1,1,3.319692881539479,0.07213817235113497
53,62973.43,5428.01,146974.3,10720.35,78559.97,1,0,2.420104955375624,0.5858161479563666
33,53296.28,469.59,329439.06,7048.14,90704.56,3,0,6.190087750964984,0.29630142676942
28,337917.67,3451.99,851734.65,36312.85,359052.06,0,1,2.530754429030006,0.46231363914473783
72,46797.89,8042.48,95282.57,10413.27,226551.29,2,0,2.207899757873699,2.2933670647431117
55,42230.54,1409.97,156919.11,11345.13,18906.65,1,0,3.749160678504229,0.19106779962468282
51,74824.17,933.47,264724.38,16606.72,64772.02,3,0,3.5504282907515043,0.3063279841797102
51,104795.32,3380.6,203424.74,11208.98,172063.47,0,0,1.9734215230222112,0.8862032469604172
62,50240.71,982.67,1077165.27,33252.56,90707.33,1,0,21.459647763735823,0.11497473623634968
63,253693.57,1189.45,259315.61,16016.64,141675.69,3,0,1.026849281201727,0.605330755069575
42,407571.37,812.03,1194138.95,37277.68,13914.95,3,1,2.9318815499724624,0.042840742437198195
47,146540.96,2192.27,623315.91,22887.92,226021.16,0,0,4.268486981387321,0.39793033892803936
51,93928.1,2922.87,446821.23,19666.64,173080.19,2,0,4.788174145969097,0.4285690494460085
52,146449.6,940.47,414681.41,46244.43,62104.9,2,0,2.837985764385836,0.2606914470156215
19,149706.46,1326.96,1089480.67,36166.32,32658.58,2,0,7.2863096889740095,0.063095302060454
31,26707.69,219.49,144677.61,8541.26,160072.4,2,0,5.425295111632641,1.1636706071370158
27,156845.16,4489.17,1275318.57,50036.27,396254.82,1,0,8.159689084444812,0.3487170200134748
81,164004.75,1416.0,892576.0,3279.5,277726.12,3,0,5.451012851761916,0.31432642090038737
80,185865.95,2595.57,1092209.21,17603.16,382206.17,3,0,5.890292331650848,0.3651874490468985
42,413015.12,3046.93,483023.83,53907.38,9286.81,2,1,1.176883693749517,0.13001000099244603
53,114440.95,3792.41,220084.75,39806.56,498667.16,1,0,1.9562679268216492,2.4052087974994967
49,163181.15,3657.24,599145.38,32889.56,122822.76,0,0,3.694070179061736,0.2583135117868071
51,128079.37,6381.32,183650.28,31635.53,210004.15,3,0,1.4837018639301554,1.2715696148976543
35,181474.51,4394.0,926943.88,37963.25,49247.34,1,0,5.132058932133224,0.09364001855049796
26,246394.3,4524.56,339448.25,35706.54,500651.12,0,0,1.3960258415068856,1.5592979593417302
82,139337.05,304.59,553308.33,9522.63,137243.49,2,0,3.9731924854157596,0.26510554503398326
45,396219.01,8639.9,1377169.25,7217.21,202361.52,2,1,3.4975836974606542,0.15123192018762455
74,86385.43,2450.37,994548.81,11743.34,110516.77,2,0,11.541288617768068,0.12262797184249254
69,71898.24,2691.56,622949.74,14226.3,73548.47,3,0,8.701760988864262,0.1402954531686876
39,56041.92,2562.97,51079.43,10032.32,172342.39,2,0,0.9571834797951249,3.3997604551538494
69,82530.07,3140.53,727372.61,45451.7,162841.53,0,0,8.851478497473709,0.28513237266016506
58,150098.37,2055.53,956521.44,5591.88,536222.65,3,0,6.3863249814105245,0.5652273961605857
44,156938.29,4860.31,723968.64,46310.4,260406.07,3,0,4.644047988543777,0.42083406424228315
81,53693.89,129.2,653263.32,10342.61,118725.94,2,0,12.16884304713255,0.19753570558826483
62,133956.9,2796.77,603502.59,66262.14,403706.82,0,1,4.526077865343256,0.7751421424193118
80,254879.14,8013.0,824821.2,44810.67,531125.38,2,0,3.2675651683382165,0.691536632937705
50,276078.13,3502.89,316820.38,28839.58,55398.75,2,0,1.1602631110258534,0.262978293839552
70,99008.0,1651.68,266807.7,13014.8,16649.88,1,0,2.711491798642534,0.11049928484791685
28,135470.95,1588.1,172132.99,24159.8,270462.98,3,0,1.282349389297115,1.6959431008457242
55,212962.85,1721.27,1020310.45,11049.02,113900.14,1,0,4.799108013439903,0.12225553796359867
38,481365.87,1173.59,121454.67,55930.0,218354.73,3,1,0.25475063281906546,2.236698892254589
31,128959.86,3790.97,806945.24,25110.87,85600.02,0,0,6.286733019096019,0.1365558267641373
34,132501.2,3371.38,133394.92,14717.4,166293.53,1,0,1.0321891424379552,1.3234956747702116
45,41442.1,896.52,220650.1,2332.13,34734.7,0,0,5.3459313113958995,0.1673086354978672
73,53797.08,2190.23,598368.72,10630.4,72776.97,1,0,11.163411657286975,0.13888267108054742
75,481365.87,3730.42,1236855.48,47984.5,676745.8987499999,1,1,2.5772203168454797,0.584183501171905
27,33978.42,1037.14,657151.11,19861.45,179682.4,0,0,19.370772684545074,0.303170934499462
51,104500.25,4071.01,1156725.66,16395.9,220755.67,3,0,11.108075530919782,0.204300522071172
46,96229.97,9451.63625,838614.5,57912.0,676745.8987499999,2,1,8.812910741321025,0.8662732787860696
63,92773.75,3337.91,195565.56,4323.54,508084.69,2,0,2.143962812756841,2.5761524112555136
85,69441.37,1463.09,31365.79,4001.19,32480.31,3,0,0.4727568018891332,1.111228551551209
36,159584.92,5558.21,674240.19,29373.76,339210.24,3,0,4.259790962704996,0.5421952417139527
39,36326.86,3041.28,751165.61,18414.0,136712.69,3,0,20.761686806952213,0.20568160590311513
46,181136.14,2454.61,256129.1,30762.96,137859.8,0,0,1.4275655316492886,0.652098726177584
58,141030.82,4405.63,1036262.08,23341.14,287684.27,2,0,7.379009141406112,0.29887072322948965
28,387437.27,5189.07,375623.85,17359.55,259987.21,2,1,0.9829021353572928,0.7282999529008815
80,156417.86,2824.71,417821.92,7530.17,278523.93,2,0,2.6892493606548515,0.6800325964037881
35,212764.95,9451.63625,134687.93,41923.37,475358.49,2,0,0.6774591691441659,3.5887319819655557
53,49412.97,764.02,664358.27,4016.32,14446.52,1,0,13.46047991043647,0.027758522784550214
32,152124.83,7548.22,302888.82,31244.16,315602.49,2,0,2.0406730446305184,1.1172814066214307
48,129188.72,7174.28,118555.03,48889.95,630804.73,1,0,0.9732220429152019,5.4059731499906425
64,281404.06,3347.19,68567.73,51578.8,115700.7,3,0,0.2555575068817415,2.326042689852261
47,42385.16,2287.96,540733.61,8084.52,0.0,3,0,12.811596558795577,0.014887999959191385
36,143843.29,2546.84,283138.0,17099.12,136357.33,3,0,1.9860838833705765,0.5371510537589121
23,215594.52,1351.83,733193.01,7002.19,18783.6,3,0,3.4070663762696753,0.03510439865808783
55,444732.64,5173.23,1463959.28,24804.57,356604.7,1,1,3.3034060868570383,0.25961511830194384
64,62223.13,1817.38,19043.33,5403.25,54451.53,2,0,0.33525651956113434,2.8691214670321843
26,196715.22,3537.8,48536.46,8588.72,290498.53,2,0,0.26471901869108044,5.7433654675944
17,310375.37,3255.6,112540.47,4999.28,676745.8987499999,1,1,0.37308395315001963,5.887413029966992
61,238755.41,4041.82,1129042.77,18611.45,298160.38,0,0,4.745796503626871,0.27956566811515093
24,231471.25,687.65,204679.25,34530.6,176381.59,0,0,0.8872242233106703,1.0269968675727803
20,271912.22,481.8,498543.51,47987.28,284175.09,1,1,1.8352441460703754,0.6656209569391242
80,126670.72,3014.14,347595.64,39311.0,298431.56,3,1,2.767883375100418,0.9632977057921607
28,135342.1,5969.94,1170851.54,34214.11,272317.05,0,1,8.695161963646196,0.26047357626954915
25,133539.26,2129.1,0.0,21502.92,353534.72,0,0,0.015943625867029663,176.06574339232898
58,168781.14,131.2,1150087.28,66158.9,251540.16,1,1,6.814851943765754,0.2762073374031189
67,329938.29,4935.2,320711.89,23935.52,313159.78,0,1,0.9869939315015546,1.0351520870274413
63,312138.72,4689.5,642511.3,50900.4,255466.51,3,0,2.0734396552917245,0.4733715357404754
21,214088.86,9075.06,1117489.89,45225.68,79496.59,1,1,5.262137179860736,0.110710136410567
58,441082.48,1212.17,748824.44,27620.74,654609.43,1,1,1.7004452545927464,0.9095946135287803
51,158330.42,5084.35,604161.37,59844.16,219513.55,3,1,3.8479385073316923,0.4585296905660813
35,100215.75,974.1,523111.2,25225.0,18114.91,1,0,5.229570202288563,0.08269613229729532
68,402994.13,987.71,1705090.3875000002,18494.84,569224.09,3,1,4.233506074889974,0.3444851594871614
46,70434.0,4446.19,410803.14,29576.96,198384.32,0,0,5.895580685464407,0.5489731459093602
65,426222.38,7175.73,1282622.98,25667.88,322175.04,2,1,3.0261168125427855,0.2696875470688391
80,326034.01,6771.98,1331344.71,14790.87,225295.58,2,1,4.104224249488573,0.17942102686049985
37,129752.45,1335.65,315975.65,5854.88,12899.02,2,0,2.445512974899511,0.0591023417623584
51,401797.9,4459.54,1464990.62,34974.18,549910.24,2,1,3.6571872575740194,0.3980291662092396
57,354870.29,5838.33,861398.58,18874.44,349713.0,2,1,2.4438137946121103,0.4250130624478813
27,385996.98,2298.02,639113.19,61463.58,98433.3,3,1,1.6617000734047194,0.24928879978758123
31,62697.4,5844.52,1398294.55,6794.48,117180.67,1,0,22.39549120059205,0.08829258038338011
24,96671.07,771.33,174294.11,18183.9,181568.0,3,0,1.8109393016959465,1.141006237403354
81,36835.64,947.07,315059.23,13692.28,122414.78,3,0,8.578819317378494,0.4307085943900663
79,218888.31,8544.43,1424013.96,26806.8,245879.24,1,1,6.544700308572897,0.1903488552750333
69,63676.05,9451.63625,920096.1,24191.09,437981.54,1,1,14.598074727468175,0.497201074001245
38,140115.83,6843.4,120706.43,42267.12,114718.87,1,0,0.9103170569663684,1.23077199889644
19,148213.62,5667.0,251193.41,46366.1,56363.88,3,0,1.7330418756386896,0.3999432223003058
64,221981.81,5115.15,376658.91,34944.75,496243.74,2,1,1.7198438917134697,1.3913650881228334
48,71822.34,1422.46,325091.98,2133.82,14274.93,3,0,4.546140379163363,0.05025413193324028
40,257023.83,5757.7,491066.6,9653.49,567070.64,1,0,1.9329892485066462,1.16081876265158
73,47361.01,2098.86,519939.71,22384.79,22129.45,3,0,11.022538792986044,0.08526985799179937
83,112050.56,2087.57,611149.26,16531.2,181088.21,1,0,5.472858234711187,0.32225573885420605
84,67982.46,3555.46,1042319.02,8794.05,151194.93,2,0,15.3844753484943,0.15297134607267013
17,353467.78,3036.95,909814.53,4487.81,228098.55,3,1,2.5825592363750944,0.2547907412159301
43,282954.63,4110.58,372766.7,18883.9,29965.28,3,0,1.331935370698829,0.12961526994869535
72,215582.05,7470.4,0.0,31198.12,218308.48,3,1,0.03465223565691114,33.394892523489574
29,125473.53,8807.26,811683.04,35375.15,453282.94,1,1,6.539150528402286,0.5955676678107373
54,215060.45,1391.16,348258.12,30716.63,52385.8,2,0,1.6258186012351408,0.23767299714446108
60,88444.07,4093.89,88278.93,3905.8,92927.68,1,0,1.0444207282636357,1.0482783974940086
68,218904.13,4424.85,354944.9,19883.56,229988.32,1,0,1.6416764270276674,0.6953038888112069
48,202276.06,1574.35,586072.04,6943.76,127803.84,3,0,2.905170241105151,0.2293000909950438
55,43011.56,848.54,165875.8,19921.5,19682.61,2,0,3.8762681474468725,0.23754103605366766
36,202863.47,740.6,878129.72,43941.96,15511.59,0,0,4.332324198141735,0.06764761649065987
85,310932.99,3439.77,179299.11,8570.52,676745.8987499999,0,1,0.5877114551273571,3.7502291166547774
40,140387.6,332.28,1267435.2,55330.3,676745.8987499999,2,0,9.030480469785081,0.5774525950905484
39,262799.91,8892.62,1557602.43,58301.88,62844.88,1,1,5.960789902858035,0.07733614138382283
19,115893.22,2213.66,479711.5,3897.32,19924.53,0,0,4.158355078925238,0.049430497817341976
68,136105.54,8163.02,1495245.96,42499.8,676745.8987499999,0,1,11.045905846301332,0.4784095544915832
33,172611.65,691.18,62672.07,20654.19,28723.81,0,0,0.36708559358536924,0.7792722236908036
40,238307.99,5725.3,109711.87,31326.96,116883.18,3,0,0.48440327158145224,1.2838919743790116
20,23597.68,1786.93,309177.9,4617.34,65017.49,0,0,13.17777128938099,0.22393080937542237
77,183024.41,1303.23,235700.94,22223.25,436441.46,3,1,1.2949320257336168,1.9352519187661603
62,40981.63,2242.78,0.0,5466.72,174618.52,1,0,0.05472647134826019,80.25975808679995
85,91420.58,5813.52,375074.92,42986.58,170084.01,0,1,4.1663314759105665,0.5594027232679384
59,376968.38,9451.63625,1144147.98,12973.5,306506.24,3,1,3.060202599088019,0.2769413742500677
71,327029.22,2560.88,549067.86,25006.88,159208.58,3,1,1.6867873152129955,0.3339476584420557
43,39044.99,1543.78,59876.89,17828.37,6978.14,2,0,1.5730742919898302,0.4038722815579583
65,121504.38,6995.09,1228216.03,40011.84,152667.38,2,0,10.165980189356137,0.1559887705765063
25,152363.88,1856.23,747292.85,19332.12,275820.19,1,0,4.916841708152877,0.3939828852451034
58,194156.82,6404.31,1694406.78,25462.8,19766.94,0,1,8.759986334757645,0.026593025923281152
26,56797.44,20.13,310733.07,18400.8,14935.37,3,0,5.471253633966601,0.1072750424612121
21,408120.18,5415.01,329166.04,18073.38,83573.37,1,1,0.8198101108354897,0.3038021615325748
37,166689.87,1222.32,628951.86,31920.69,15755.74,3,0,3.7805187561787643,0.07565583588995048
51,57164.17,2038.51,65968.99,21107.25,447205.75,1,0,1.1896875262948803,6.886095120462883
46,66959.86,774.88,890834.85,22881.78,229959.18,2,0,13.315585337245329,0.2835777447406897
49,129727.97,4535.98,592524.62,12115.65,228166.94,1,0,4.602404554700116,0.40244187534418563
57,203298.54,497.68,471372.32,35660.08,211889.32,0,0,2.3210693003501155,0.5246124470459088
45,31634.79,2247.59,139653.1,15708.81,130625.33,2,0,4.485589757352585,1.0312360620934113
54,305348.02,7415.95,239042.4,51505.84,431733.99,3,1,0.8071391784364608,1.9607283310614914
70,19662.72,175.34,810408.88,24617.6,88118.73,1,0,41.224419612342544,0.13908016975685789
81,105509.99,4025.57,1328738.0,42235.52,268055.5,1,0,12.631633933431328,0.23281757857653734
77,93027.81,1406.11,36983.65,27700.42,272338.47,0,0,0.4126697167223436,7.815393339438968
84,287612.73,3400.62,1092748.53,40792.8,349634.89,2,0,3.811198308225092,0.3561808480343682
43,337642.83,380.9,869897.43,25559.55,46827.9,0,1,2.577511656326302,0.08317725988045699
63,136612.5,2770.52,781474.89,7610.0,133223.12,3,0,5.740656308902919,0.1795776406550589
27,74853.5,2065.56,41043.83,27744.29,112199.01,1,0,0.5759168241965974,3.24616177213892
79,60765.2,4526.79,662455.37,27461.04,210404.11,3,0,10.976383851283302,0.3566284192242575
52,256845.42,9451.63625,1575353.28,69891.1875,676745.8987499999,3,1,6.170267378137402,0.47112209677807604
69,139304.56,531.95,234198.36,15802.16,63014.44,3,0,1.6850152643962266,0.3357736980209415
64,162100.55,2074.35,201708.59,23201.51,50869.56,3,0,1.2571391028593057,0.3634784468295195
24,25072.56,1304.77,111518.43,12405.91,36857.47,3,0,4.49986758432326,0.4366384162263061
63,351000.81,6601.8,382440.46,48637.6,622404.84,3,1,1.108379949322624,1.7248530150605872
33,206314.58,4469.51,312920.53,28171.08,188024.91,2,0,1.5383791101918247,0.6811660152725167
66,121719.63,4550.14,217964.03,24659.52,72324.75,3,0,1.8280877948774574,0.4358546430789415
85,191665.02,1458.38,246196.36,19524.84,57926.51,3,0,1.292122787976648,0.31273795632598705
47,97563.08,2519.7,765725.46,9176.76,160052.47,2,0,7.874343040420617,0.22027995558090396
79,91093.44,1008.16,332428.17,1758.51,17078.51,2,0,3.6603769711627967,0.05649343461333498
23,94763.85,5371.77,722990.92,54354.3,196049.08,3,1,7.686081665107528,0.3437889387374596
82,260184.04,6592.3,689412.98,18881.84,676745.8987499999,2,1,2.675049860860028,0.9994561238010666
50,93421.36,579.24,369735.43,14248.52,117810.57,2,0,3.963918637022625,0.356612211414116
36,161007.26,1038.56,244729.89,12394.36,144330.59,1,0,1.5264432796384462,0.6376909335151297
56,259370.68,9451.63625,812424.33,56458.62,676745.8987499999,2,1,3.168731200650744,0.892109827697705
78,242230.66,325.24,224641.42,49757.55,131672.57,3,0,0.9287290882169912,0.8064720057985223
76,271898.88,2907.35,466668.82,3548.4,115318.7,0,0,1.7270250248916066,0.2531364546534492
76,212867.66,3374.64,576469.6,33481.5,47565.42,1,0,2.7239658668677054,0.13977336435494409
20,165420.58,9451.63625,1705090.3875000002,12589.42,676745.8987499999,0,1,10.364744361009981,0.4020519224080509
25,21380.4,1846.22,575073.58,24069.96,96707.33,0,0,26.983583094797098,0.20934812889394874
48,237510.45,2757.89,1257273.74,24532.2,358292.31,1,1,5.305162909674078,0.3038211081882856
49,150279.96,4577.01,732127.19,29544.74,282495.02,0,0,4.902211845145554,0.42356122910493915
37,341681.11,1290.15,131948.07,7059.15,675570.29,2,1,0.3899490375689777,5.123337107497328
44,306885.6,765.74,438755.2,57248.0,96817.52,2,1,1.432197991694625,0.35052975967479577
73,304782.62,3823.14,627444.42,7490.16,161400.09,0,0,2.071205897501636,0.267541044654592
20,71815.31,3282.91,769275.63,6737.21,299640.69,3,0,10.75757439465206,0.3965751299893339
73,295262.98,4472.5,759216.99,16664.32,179949.13,2,0,2.5864722018317368,0.25745174592916564
35,229131.69,3523.03,457350.84,17152.18,676745.8987499999,0,1,2.011392967947821,1.5056105765758065
26,44050.06,2706.98,439352.06,16904.71,224547.8,1,0,10.035378839438584,0.5461984530427134
56,209915.06,2649.6,353071.58,16256.5,458785.04,2,0,1.6945958046078256,1.335428507719142
17,80085.64,207.17,189393.85,22494.52,121311.04,3,0,2.3674783644108985,0.7584600628200058
59,138504.19,4919.24,171726.99,4599.0,258895.0,0,1,1.2753854594579412,1.491639580196078
53,109316.44,625.5,297293.53,26015.9,159627.15,1,0,2.7252902674108306,0.6231304756514692
35,265028.36,1547.03,478689.94,45402.12,285111.46,2,1,1.8120210606895053,0.6882287545901462
53,299641.49,362.98,797452.44,9720.62,676745.8987499999,0,1,2.6625665891595984,0.8604316751841232
54,157834.48,350.96,269137.89,22631.63,67931.92,1,0,1.707414311498983,0.3360555137790904
55,56129.11,2272.44,172354.64,15281.45,145958.24,0,0,3.111167805796315,0.9233319750179925
19,146613.19,2540.54,234631.6,41363.52,45959.55,2,0,1.617672598215754,0.3681827967534604
82,159264.12,1800.2,424822.11,21781.76,99416.29,3,1,2.6787094921316865,0.28408679778889717
44,207384.19,3357.59,610026.26,53205.75,232527.59,3,1,2.957717509709877,0.4658304488609394
83,205225.24,3599.77,602116.67,10022.88,76431.97,1,0,2.9514714661802812,0.1427313203991617
30,119065.27,4260.6,453298.88,25859.35,144412.24,2,0,3.8429298484772256,0.3721291445450009
60,419145.55,3865.31,1705090.3875000002,39600.0,676745.8987499999,2,1,4.077236887043177,0.41917147450133085
25,182769.56,3497.65,967509.43,18068.76,70386.54,3,0,5.312739604997682,0.09109635833308409
65,235533.89,2692.25,925870.68,47571.93,400821.91,2,0,3.9423750442027683,0.48288957336518545
45,202929.55,579.46,710672.35,43977.3,40097.55,2,1,3.504919860118943,0.11820670346455293
78,213666.88,5451.6,673674.75,29340.5,265037.77,3,0,3.1784352820614967,0.43346549067711676
75,58715.5,6588.95,1061278.69,14719.62,108981.93,3,0,18.187150582043923,0.11583966919376901
33,71704.22,2471.43,190642.84,37631.52,152555.27,1,0,2.6932064807343274,0.9848355855028967
79,66091.96,4769.18,77087.72,17906.91,394149.3,0,0,1.2385303749502963,5.03379893693828
42,37278.93,3824.28,239843.18,13131.9,401919.73,3,0,6.536331917251917,1.7033457264021779
65,92216.16,4887.96,1555706.2,40090.4,25658.17,2,1,16.923217796099944,0.04213044592551473
85,114508.96,3269.18,418626.6,9772.35,83659.24,2,0,3.6843909856486334,0.22145603955545717
80,86172.32,1796.81,118018.7,2564.96,142091.73,0,0,1.3904175958126692,1.2073185072741646
65,81162.89,461.59,415774.53,11099.2,130994.88,1,0,5.128404372983762,0.3413777223905451
77,47428.51,2420.8,192982.01,21055.44,12407.5,3,0,4.11994410113242,0.17125019210219086
30,289744.18,6774.14,659253.5,33890.56,328594.62,0,0,2.2986747826996905,0.5442486377162399
